date,sku,zip_code,partner_id,allocated_volume,tier,cost_per_package,on_time_percent,score
2025-04-30,SKU_033,13278,Partner_09,35,Tier 3,1.69,96.24,0.454
2025-04-30,SKU_033,23434,Partner_09,23,Tier 3,1.69,96.24,0.454
2025-04-30,SKU_033,24592,Partner_09,44,Tier 3,1.69,96.24,0.454
2025-04-30,SKU_033,28289,Partner_09,43,Tier 3,1.69,96.24,0.454
2025-04-30,SKU_033,39256,Partner_09,37,Tier 3,1.69,96.24,0.454
2025-04-30,SKU_033,42098,Partner_09,32,Tier 3,1.69,96.24,0.454
2025-04-30,SKU_033,46048,Partner_09,32,Tier 3,1.69,96.24,0.454
2025-04-30,SKU_033,81482,Partner_09,30,Tier 3,1.69,96.24,0.454
2025-04-30,SKU_033,93810,Partner_09,42,Tier 3,1.69,96.24,0.454
2025-04-30,SKU_033,98696,Partner_09,34,Tier 3,1.69,96.24,0.454
2025-04-30,SKU_034,13278,Partner_09,6,Tier 3,1.69,96.24,0.454
2025-04-30,SKU_034,13278,Partner_10,40,Tier 3,1.78,96.46,0.4607
2025-04-30,SKU_034,23434,Partner_10,19,Tier 3,1.78,96.46,0.4607
2025-04-30,SKU_034,24592,Partner_10,40,Tier 3,1.78,96.46,0.4607
2025-04-30,SKU_034,28289,Partner_10,21,Tier 3,1.78,96.46,0.4607
2025-04-30,SKU_034,39256,Partner_10,34,Tier 3,1.78,96.46,0.4607
2025-04-30,SKU_034,42098,Partner_10,50,Tier 3,1.78,96.46,0.4607
2025-04-30,SKU_034,46048,Partner_10,38,Tier 3,1.78,96.46,0.4607
2025-04-30,SKU_034,81482,Partner_10,38,Tier 3,1.78,96.46,0.4607
2025-04-30,SKU_034,93810,Partner_10,37,Tier 3,1.78,96.46,0.4607
2025-04-30,SKU_034,98696,Partner_10,36,Tier 3,1.78,96.46,0.4607
2025-04-30,SKU_035,13278,Partner_10,38,Tier 3,1.78,96.46,0.4607
2025-04-30,SKU_035,23434,Partner_10,36,Tier 3,1.78,96.46,0.4607
2025-04-30,SKU_035,24592,Partner_10,51,Tier 3,1.78,96.46,0.4607
2025-04-30,SKU_035,28289,Partner_10,29,Tier 3,1.78,96.46,0.4607
2025-04-30,SKU_035,39256,Partner_10,25,Tier 3,1.78,96.46,0.4607
2025-04-30,SKU_035,42098,Partner_10,39,Tier 3,1.78,96.46,0.4607
2025-04-30,SKU_035,46048,Partner_10,29,Tier 3,1.78,96.46,0.4607
2025-04-30,SKU_035,81482,Partner_10,21,Tier 3,1.78,96.46,0.4607
2025-04-30,SKU_035,93810,Partner_10,32,Tier 3,1.78,96.46,0.4607
2025-04-30,SKU_035,98696,Partner_10,40,Tier 3,1.78,96.46,0.4607
2025-04-30,SKU_036,13278,Partner_10,40,Tier 3,1.78,96.46,0.4607
2025-04-30,SKU_036,23434,Partner_10,34,Tier 3,1.78,96.46,0.4607
2025-04-30,SKU_036,24592,Partner_10,33,Tier 3,1.78,96.46,0.4607
2025-04-30,SKU_036,28289,Partner_10,40,Tier 3,1.78,96.46,0.4607
2025-04-30,SKU_036,39256,Partner_10,37,Tier 3,1.78,96.46,0.4607
2025-04-30,SKU_036,42098,Partner_10,40,Tier 3,1.78,96.46,0.4607
2025-04-30,SKU_036,46048,Partner_10,42,Tier 3,1.78,96.46,0.4607
2025-04-30,SKU_036,81482,Partner_10,39,Tier 3,1.78,96.46,0.4607
2025-04-30,SKU_036,93810,Partner_10,35,Tier 3,1.78,96.46,0.4607
2025-04-30,SKU_036,98696,Partner_10,36,Tier 3,1.78,96.46,0.4607
2025-04-30,SKU_037,13278,Partner_10,29,Tier 3,1.78,96.46,0.4607
2025-04-30,SKU_037,23434,Partner_10,31,Tier 3,1.78,96.46,0.4607
2025-04-30,SKU_037,24592,Partner_10,44,Tier 3,1.78,96.46,0.4607
2025-04-30,SKU_037,28289,Partner_10,39,Tier 3,1.78,96.46,0.4607
2025-04-30,SKU_037,39256,Partner_10,38,Tier 3,1.78,96.46,0.4607
2025-04-30,SKU_037,42098,Partner_10,40,Tier 3,1.78,96.46,0.4607
2025-04-30,SKU_037,46048,Partner_10,38,Tier 3,1.78,96.46,0.4607
2025-04-30,SKU_037,81482,Partner_10,32,Tier 3,1.78,96.46,0.4607
2025-04-30,SKU_037,93810,Partner_10,34,Tier 3,1.78,96.46,0.4607
2025-04-30,SKU_037,98696,Partner_10,47,Tier 3,1.78,96.46,0.4607
2025-04-30,SKU_038,13278,Partner_10,47,Tier 3,1.78,96.46,0.4607
2025-04-30,SKU_038,23434,Partner_10,32,Tier 3,1.78,96.46,0.4607
2025-04-30,SKU_038,24592,Partner_10,43,Tier 3,1.78,96.46,0.4607
2025-04-30,SKU_038,28289,Partner_10,23,Tier 3,1.78,96.46,0.4607
2025-04-30,SKU_038,39256,Partner_10,49,Tier 3,1.78,96.46,0.4607
2025-04-30,SKU_038,42098,Partner_10,49,Tier 3,1.78,96.46,0.4607
2025-04-30,SKU_038,46048,Partner_10,41,Tier 3,1.78,96.46,0.4607
2025-04-30,SKU_038,81482,Partner_10,34,Tier 3,1.78,96.46,0.4607
2025-04-30,SKU_038,93810,Partner_10,48,Tier 3,1.78,96.46,0.4607
2025-04-30,SKU_038,98696,Partner_10,33,Tier 3,1.78,96.46,0.4607
2025-04-30,SKU_039,13278,Partner_10,43,Tier 3,1.78,96.46,0.4607
2025-04-30,SKU_039,23434,Partner_10,45,Tier 3,1.78,96.46,0.4607
2025-04-30,SKU_039,24592,Partner_10,40,Tier 3,1.78,96.46,0.4607
2025-04-30,SKU_039,28289,Partner_10,35,Tier 3,1.78,96.46,0.4607
2025-04-30,SKU_039,39256,Partner_10,41,Tier 3,1.78,96.46,0.4607
2025-04-30,SKU_039,42098,Partner_10,35,Tier 3,1.78,96.46,0.4607
2025-04-30,SKU_039,46048,Partner_10,18,Tier 3,1.78,96.46,0.4607
2025-04-30,SKU_039,46048,Partner_05,17,Tier 1,1.09,93.91,0.4695
2025-04-30,SKU_039,81482,Partner_05,36,Tier 1,1.09,93.91,0.4695
2025-04-30,SKU_039,93810,Partner_05,45,Tier 1,1.09,93.91,0.4695
2025-04-30,SKU_039,98696,Partner_05,24,Tier 1,1.09,93.91,0.4695
2025-04-30,SKU_040,13278,Partner_05,30,Tier 1,1.09,93.91,0.4695
2025-04-30,SKU_040,23434,Partner_05,51,Tier 1,1.09,93.91,0.4695
2025-04-30,SKU_040,24592,Partner_05,44,Tier 1,1.09,93.91,0.4695
2025-04-30,SKU_040,28289,Partner_05,14,Tier 1,1.09,93.91,0.4695
2025-04-30,SKU_040,39256,Partner_05,27,Tier 1,1.09,93.91,0.4695
2025-04-30,SKU_040,42098,Partner_05,38,Tier 1,1.09,93.91,0.4695
2025-04-30,SKU_040,46048,Partner_05,24,Tier 1,1.09,93.91,0.4695
2025-04-30,SKU_040,81482,Partner_05,38,Tier 1,1.09,93.91,0.4695
2025-04-30,SKU_040,93810,Partner_05,51,Tier 1,1.09,93.91,0.4695
2025-04-30,SKU_040,98696,Partner_05,29,Tier 1,1.09,93.91,0.4695
2025-04-30,SKU_041,13278,Partner_05,34,Tier 1,1.09,93.91,0.4695
2025-04-30,SKU_041,23434,Partner_05,32,Tier 1,1.09,93.91,0.4695
2025-04-30,SKU_041,24592,Partner_05,33,Tier 1,1.09,93.91,0.4695
2025-04-30,SKU_041,28289,Partner_05,36,Tier 1,1.09,93.91,0.4695
2025-04-30,SKU_041,39256,Partner_05,43,Tier 1,1.09,93.91,0.4695
2025-04-30,SKU_041,42098,Partner_05,44,Tier 1,1.09,93.91,0.4695
2025-04-30,SKU_041,46048,Partner_05,40,Tier 1,1.09,93.91,0.4695
2025-04-30,SKU_041,81482,Partner_05,40,Tier 1,1.09,93.91,0.4695
2025-04-30,SKU_041,93810,Partner_05,37,Tier 1,1.09,93.91,0.4695
2025-04-30,SKU_041,98696,Partner_05,42,Tier 1,1.09,93.91,0.4695
2025-04-30,SKU_042,13278,Partner_05,42,Tier 1,1.09,93.91,0.4695
2025-04-30,SKU_042,23434,Partner_05,37,Tier 1,1.09,93.91,0.4695
2025-04-30,SKU_042,24592,Partner_05,34,Tier 1,1.09,93.91,0.4695
2025-04-30,SKU_042,28289,Partner_05,36,Tier 1,1.09,93.91,0.4695
2025-04-30,SKU_042,39256,Partner_05,35,Tier 1,1.09,93.91,0.4695
2025-04-30,SKU_042,42098,Partner_05,34,Tier 1,1.09,93.91,0.4695
2025-04-30,SKU_042,46048,Partner_05,33,Tier 1,1.09,93.91,0.4695
2025-04-30,SKU_042,81482,Partner_05,44,Tier 1,1.09,93.91,0.4695
2025-04-30,SKU_042,93810,Partner_05,42,Tier 1,1.09,93.91,0.4695
2025-04-30,SKU_042,98696,Partner_05,34,Tier 1,1.09,93.91,0.4695
2025-04-30,SKU_043,13278,Partner_05,46,Tier 1,1.09,93.91,0.4695
2025-04-30,SKU_043,23434,Partner_05,38,Tier 1,1.09,93.91,0.4695
2025-04-30,SKU_043,24592,Partner_05,36,Tier 1,1.09,93.91,0.4695
2025-04-30,SKU_043,28289,Partner_05,33,Tier 1,1.09,93.91,0.4695
2025-04-30,SKU_043,39256,Partner_05,32,Tier 1,1.09,93.91,0.4695
2025-04-30,SKU_043,42098,Partner_05,45,Tier 1,1.09,93.91,0.4695
2025-04-30,SKU_043,46048,Partner_05,43,Tier 1,1.09,93.91,0.4695
2025-04-30,SKU_043,81482,Partner_05,42,Tier 1,1.09,93.91,0.4695
2025-04-30,SKU_043,93810,Partner_05,34,Tier 1,1.09,93.91,0.4695
2025-04-30,SKU_043,98696,Partner_05,35,Tier 1,1.09,93.91,0.4695
2025-04-30,SKU_044,13278,Partner_05,32,Tier 1,1.09,93.91,0.4695
2025-04-30,SKU_044,23434,Partner_05,39,Tier 1,1.09,93.91,0.4695
2025-04-30,SKU_044,24592,Partner_05,28,Tier 1,1.09,93.91,0.4695
2025-04-30,SKU_044,24592,Partner_13,6,Tier 1,0.87,92.68,0.5013
2025-04-30,SKU_044,28289,Partner_13,42,Tier 1,0.87,92.68,0.5013
2025-04-30,SKU_044,39256,Partner_13,30,Tier 1,0.87,92.68,0.5013
2025-04-30,SKU_044,42098,Partner_13,40,Tier 1,0.87,92.68,0.5013
2025-04-30,SKU_044,46048,Partner_13,44,Tier 1,0.87,92.68,0.5013
2025-04-30,SKU_044,81482,Partner_13,35,Tier 1,0.87,92.68,0.5013
2025-04-30,SKU_044,93810,Partner_13,38,Tier 1,0.87,92.68,0.5013
2025-04-30,SKU_044,98696,Partner_13,35,Tier 1,0.87,92.68,0.5013
2025-04-30,SKU_045,13278,Partner_13,42,Tier 1,0.87,92.68,0.5013
2025-04-30,SKU_045,23434,Partner_13,39,Tier 1,0.87,92.68,0.5013
2025-04-30,SKU_045,24592,Partner_13,42,Tier 1,0.87,92.68,0.5013
2025-04-30,SKU_045,28289,Partner_13,30,Tier 1,0.87,92.68,0.5013
2025-04-30,SKU_045,39256,Partner_13,29,Tier 1,0.87,92.68,0.5013
2025-04-30,SKU_045,42098,Partner_13,35,Tier 1,0.87,92.68,0.5013
2025-04-30,SKU_045,46048,Partner_13,40,Tier 1,0.87,92.68,0.5013
2025-04-30,SKU_045,81482,Partner_13,30,Tier 1,0.87,92.68,0.5013
2025-04-30,SKU_045,93810,Partner_13,30,Tier 1,0.87,92.68,0.5013
2025-04-30,SKU_045,98696,Partner_13,42,Tier 1,0.87,92.68,0.5013
2025-04-30,SKU_046,13278,Partner_13,37,Tier 1,0.87,92.68,0.5013
2025-04-30,SKU_046,23434,Partner_13,35,Tier 1,0.87,92.68,0.5013
2025-04-30,SKU_046,24592,Partner_13,34,Tier 1,0.87,92.68,0.5013
2025-04-30,SKU_046,28289,Partner_13,38,Tier 1,0.87,92.68,0.5013
2025-04-30,SKU_046,39256,Partner_13,42,Tier 1,0.87,92.68,0.5013
2025-04-30,SKU_046,42098,Partner_13,28,Tier 1,0.87,92.68,0.5013
2025-04-30,SKU_046,46048,Partner_13,24,Tier 1,0.87,92.68,0.5013
2025-04-30,SKU_046,81482,Partner_13,30,Tier 1,0.87,92.68,0.5013
2025-04-30,SKU_046,93810,Partner_13,38,Tier 1,0.87,92.68,0.5013
2025-04-30,SKU_046,98696,Partner_13,39,Tier 1,0.87,92.68,0.5013
2025-04-30,SKU_047,13278,Partner_13,36,Tier 1,0.87,92.68,0.5013
2025-04-30,SKU_047,23434,Partner_13,37,Tier 1,0.87,92.68,0.5013
2025-04-30,SKU_047,24592,Partner_13,37,Tier 1,0.87,92.68,0.5013
2025-04-30,SKU_047,28289,Partner_13,38,Tier 1,0.87,92.68,0.5013
2025-04-30,SKU_047,39256,Partner_13,38,Tier 1,0.87,92.68,0.5013
2025-04-30,SKU_047,42098,Partner_13,30,Tier 1,0.87,92.68,0.5013
2025-04-30,SKU_047,46048,Partner_13,34,Tier 1,0.87,92.68,0.5013
2025-04-30,SKU_047,81482,Partner_13,34,Tier 1,0.87,92.68,0.5013
2025-04-30,SKU_047,93810,Partner_13,36,Tier 1,0.87,92.68,0.5013
2025-04-30,SKU_047,98696,Partner_13,49,Tier 1,0.87,92.68,0.5013
2025-04-30,SKU_048,13278,Partner_13,39,Tier 1,0.87,92.68,0.5013
2025-04-30,SKU_048,23434,Partner_13,40,Tier 1,0.87,92.68,0.5013
2025-04-30,SKU_048,24592,Partner_13,43,Tier 1,0.87,92.68,0.5013
2025-04-30,SKU_048,28289,Partner_13,37,Tier 1,0.87,92.68,0.5013
2025-04-30,SKU_048,39256,Partner_13,38,Tier 1,0.87,92.68,0.5013
2025-04-30,SKU_048,42098,Partner_13,37,Tier 1,0.87,92.68,0.5013
2025-04-30,SKU_048,46048,Partner_13,40,Tier 1,0.87,92.68,0.5013
2025-04-30,SKU_048,81482,Partner_13,49,Tier 1,0.87,92.68,0.5013
2025-04-30,SKU_048,93810,Partner_13,32,Tier 1,0.87,92.68,0.5013
2025-04-30,SKU_048,98696,Partner_13,37,Tier 1,0.87,92.68,0.5013
2025-04-30,SKU_049,13278,Partner_13,39,Tier 1,0.87,92.68,0.5013
2025-04-30,SKU_049,23434,Partner_13,40,Tier 1,0.87,92.68,0.5013
2025-04-30,SKU_049,24592,Partner_13,38,Tier 1,0.87,92.68,0.5013
2025-04-30,SKU_049,28289,Partner_13,41,Tier 1,0.87,92.68,0.5013
2025-04-30,SKU_049,39256,Partner_13,42,Tier 1,0.87,92.68,0.5013
2025-04-30,SKU_049,42098,Partner_13,38,Tier 1,0.87,92.68,0.5013
2025-04-30,SKU_049,46048,Partner_13,34,Tier 1,0.87,92.68,0.5013
2025-04-30,SKU_049,81482,Partner_13,41,Tier 1,0.87,92.68,0.5013
2025-04-30,SKU_049,93810,Partner_13,45,Tier 1,0.87,92.68,0.5013
2025-04-30,SKU_049,98696,Partner_13,37,Tier 1,0.87,92.68,0.5013
2025-04-30,SKU_050,13278,Partner_13,38,Tier 1,0.87,92.68,0.5013
2025-04-30,SKU_050,23434,Partner_13,33,Tier 1,0.87,92.68,0.5013
2025-04-30,SKU_050,24592,Partner_13,49,Tier 1,0.87,92.68,0.5013
2025-04-30,SKU_050,28289,Partner_13,37,Tier 1,0.87,92.68,0.5013
2025-04-30,SKU_050,39256,Partner_13,25,Tier 1,0.87,92.68,0.5013
2025-04-30,SKU_050,42098,Partner_13,49,Tier 1,0.87,92.68,0.5013
2025-04-30,SKU_050,46048,Partner_13,32,Tier 1,0.87,92.68,0.5013
2025-04-30,SKU_050,81482,Partner_13,34,Tier 1,0.87,92.68,0.5013
2025-04-30,SKU_050,93810,Partner_13,37,Tier 1,0.87,92.68,0.5013
2025-04-30,SKU_050,98696,Partner_13,37,Tier 1,0.87,92.68,0.5013
2025-05-01,SKU_001,13278,Partner_03,44,Tier 1,0.65,98.65,0.033
2025-05-01,SKU_001,23434,Partner_03,39,Tier 1,0.65,98.65,0.033
2025-05-01,SKU_001,24592,Partner_03,36,Tier 1,0.65,98.65,0.033
2025-05-01,SKU_001,28289,Partner_03,41,Tier 1,0.65,98.65,0.033
2025-05-01,SKU_001,39256,Partner_03,40,Tier 1,0.65,98.65,0.033
2025-05-01,SKU_001,42098,Partner_03,36,Tier 1,0.65,98.65,0.033
2025-05-01,SKU_001,46048,Partner_03,45,Tier 1,0.65,98.65,0.033
2025-05-01,SKU_001,81482,Partner_03,45,Tier 1,0.65,98.65,0.033
2025-05-01,SKU_001,93810,Partner_03,37,Tier 1,0.65,98.65,0.033
2025-05-01,SKU_001,98696,Partner_03,49,Tier 1,0.65,98.65,0.033
2025-05-01,SKU_002,13278,Partner_03,32,Tier 1,0.65,98.65,0.033
2025-05-01,SKU_002,23434,Partner_03,33,Tier 1,0.65,98.65,0.033
2025-05-01,SKU_002,24592,Partner_03,34,Tier 1,0.65,98.65,0.033
2025-05-01,SKU_002,28289,Partner_03,31,Tier 1,0.65,98.65,0.033
2025-05-01,SKU_002,39256,Partner_03,36,Tier 1,0.65,98.65,0.033
2025-05-01,SKU_002,42098,Partner_03,37,Tier 1,0.65,98.65,0.033
2025-05-01,SKU_002,46048,Partner_03,40,Tier 1,0.65,98.65,0.033
2025-05-01,SKU_002,81482,Partner_03,37,Tier 1,0.65,98.65,0.033
2025-05-01,SKU_002,93810,Partner_03,35,Tier 1,0.65,98.65,0.033
2025-05-01,SKU_002,98696,Partner_03,46,Tier 1,0.65,98.65,0.033
2025-05-01,SKU_003,13278,Partner_03,37,Tier 1,0.65,98.65,0.033
2025-05-01,SKU_003,23434,Partner_03,35,Tier 1,0.65,98.65,0.033
2025-05-01,SKU_003,24592,Partner_03,37,Tier 1,0.65,98.65,0.033
2025-05-01,SKU_003,28289,Partner_03,32,Tier 1,0.65,98.65,0.033
2025-05-01,SKU_003,39256,Partner_03,40,Tier 1,0.65,98.65,0.033
2025-05-01,SKU_003,42098,Partner_03,37,Tier 1,0.65,98.65,0.033
2025-05-01,SKU_003,46048,Partner_03,40,Tier 1,0.65,98.65,0.033
2025-05-01,SKU_003,81482,Partner_03,41,Tier 1,0.65,98.65,0.033
2025-05-01,SKU_003,93810,Partner_03,36,Tier 1,0.65,98.65,0.033
2025-05-01,SKU_003,98696,Partner_03,45,Tier 1,0.65,98.65,0.033
2025-05-01,SKU_004,13278,Partner_03,38,Tier 1,0.65,98.65,0.033
2025-05-01,SKU_004,23434,Partner_03,37,Tier 1,0.65,98.65,0.033
2025-05-01,SKU_004,24592,Partner_03,35,Tier 1,0.65,98.65,0.033
2025-05-01,SKU_004,28289,Partner_03,35,Tier 1,0.65,98.65,0.033
2025-05-01,SKU_004,39256,Partner_03,37,Tier 1,0.65,98.65,0.033
2025-05-01,SKU_004,42098,Partner_03,40,Tier 1,0.65,98.65,0.033
2025-05-01,SKU_004,46048,Partner_03,39,Tier 1,0.65,98.65,0.033
2025-05-01,SKU_004,81482,Partner_03,35,Tier 1,0.65,98.65,0.033
2025-05-01,SKU_004,93810,Partner_03,27,Tier 1,0.65,98.65,0.033
2025-05-01,SKU_004,98696,Partner_03,43,Tier 1,0.65,98.65,0.033
2025-05-01,SKU_005,13278,Partner_03,39,Tier 1,0.65,98.65,0.033
2025-05-01,SKU_005,23434,Partner_03,27,Tier 1,0.65,98.65,0.033
2025-05-01,SKU_005,24592,Partner_03,35,Tier 1,0.65,98.65,0.033
2025-05-01,SKU_005,28289,Partner_03,37,Tier 1,0.65,98.65,0.033
2025-05-01,SKU_005,39256,Partner_03,34,Tier 1,0.65,98.65,0.033
2025-05-01,SKU_005,42098,Partner_03,32,Tier 1,0.65,98.65,0.033
2025-05-01,SKU_005,46048,Partner_03,34,Tier 1,0.65,98.65,0.033
2025-05-01,SKU_005,81482,Partner_03,36,Tier 1,0.65,98.65,0.033
2025-05-01,SKU_005,93810,Partner_03,34,Tier 1,0.65,98.65,0.033
2025-05-01,SKU_005,98696,Partner_03,28,Tier 1,0.65,98.65,0.033
2025-05-01,SKU_006,13278,Partner_03,38,Tier 1,0.65,98.65,0.033
2025-05-01,SKU_006,23434,Partner_03,38,Tier 1,0.65,98.65,0.033
2025-05-01,SKU_006,24592,Partner_03,38,Tier 1,0.65,98.65,0.033
2025-05-01,SKU_006,28289,Partner_03,33,Tier 1,0.65,98.65,0.033
2025-05-01,SKU_006,39256,Partner_03,38,Tier 1,0.65,98.65,0.033
2025-05-01,SKU_006,42098,Partner_03,38,Tier 1,0.65,98.65,0.033
2025-05-01,SKU_006,46048,Partner_03,38,Tier 1,0.65,98.65,0.033
2025-05-01,SKU_006,81482,Partner_03,35,Tier 1,0.65,98.65,0.033
2025-05-01,SKU_006,93810,Partner_03,34,Tier 1,0.65,98.65,0.033
2025-05-01,SKU_006,98696,Partner_03,39,Tier 1,0.65,98.65,0.033
2025-05-01,SKU_007,13278,Partner_03,34,Tier 1,0.65,98.65,0.033
2025-05-01,SKU_007,23434,Partner_03,28,Tier 1,0.65,98.65,0.033
2025-05-01,SKU_007,24592,Partner_03,32,Tier 1,0.65,98.65,0.033
2025-05-01,SKU_007,28289,Partner_03,36,Tier 1,0.65,98.65,0.033
2025-05-01,SKU_007,39256,Partner_03,38,Tier 1,0.65,98.65,0.033
2025-05-01,SKU_007,42098,Partner_03,38,Tier 1,0.65,98.65,0.033
2025-05-01,SKU_007,46048,Partner_03,36,Tier 1,0.65,98.65,0.033
2025-05-01,SKU_007,81482,Partner_03,34,Tier 1,0.65,98.65,0.033
2025-05-01,SKU_007,93810,Partner_03,36,Tier 1,0.65,98.65,0.033
2025-05-01,SKU_007,98696,Partner_03,33,Tier 1,0.65,98.65,0.033
2025-05-01,SKU_008,13278,Partner_03,36,Tier 1,0.65,98.65,0.033
2025-05-01,SKU_008,23434,Partner_03,36,Tier 1,0.65,98.65,0.033
2025-05-01,SKU_008,24592,Partner_03,31,Tier 1,0.65,98.65,0.033
2025-05-01,SKU_008,28289,Partner_03,33,Tier 1,0.65,98.65,0.033
2025-05-01,SKU_008,39256,Partner_03,34,Tier 1,0.65,98.65,0.033
2025-05-01,SKU_008,42098,Partner_03,15,Tier 1,0.65,98.65,0.033
2025-05-01,SKU_008,42098,Partner_08,23,Tier 1,0.78,98.95,0.0439
2025-05-01,SKU_008,46048,Partner_08,29,Tier 1,0.78,98.95,0.0439
2025-05-01,SKU_008,81482,Partner_08,31,Tier 1,0.78,98.95,0.0439
2025-05-01,SKU_008,93810,Partner_08,36,Tier 1,0.78,98.95,0.0439
2025-05-01,SKU_008,98696,Partner_08,32,Tier 1,0.78,98.95,0.0439
2025-05-01,SKU_009,13278,Partner_08,38,Tier 1,0.78,98.95,0.0439
2025-05-01,SKU_009,23434,Partner_08,28,Tier 1,0.78,98.95,0.0439
2025-05-01,SKU_009,24592,Partner_08,34,Tier 1,0.78,98.95,0.0439
2025-05-01,SKU_009,28289,Partner_08,35,Tier 1,0.78,98.95,0.0439
2025-05-01,SKU_009,39256,Partner_08,38,Tier 1,0.78,98.95,0.0439
2025-05-01,SKU_009,42098,Partner_08,36,Tier 1,0.78,98.95,0.0439
2025-05-01,SKU_009,46048,Partner_08,35,Tier 1,0.78,98.95,0.0439
2025-05-01,SKU_009,81482,Partner_08,38,Tier 1,0.78,98.95,0.0439
2025-05-01,SKU_009,93810,Partner_08,33,Tier 1,0.78,98.95,0.0439
2025-05-01,SKU_009,98696,Partner_08,42,Tier 1,0.78,98.95,0.0439
2025-05-01,SKU_010,13278,Partner_08,33,Tier 1,0.78,98.95,0.0439
2025-05-01,SKU_010,23434,Partner_08,34,Tier 1,0.78,98.95,0.0439
2025-05-01,SKU_010,24592,Partner_08,35,Tier 1,0.78,98.95,0.0439
2025-05-01,SKU_010,28289,Partner_08,30,Tier 1,0.78,98.95,0.0439
2025-05-01,SKU_010,39256,Partner_08,43,Tier 1,0.78,98.95,0.0439
2025-05-01,SKU_010,42098,Partner_08,37,Tier 1,0.78,98.95,0.0439
2025-05-01,SKU_010,46048,Partner_08,38,Tier 1,0.78,98.95,0.0439
2025-05-01,SKU_010,81482,Partner_08,34,Tier 1,0.78,98.95,0.0439
2025-05-01,SKU_010,93810,Partner_08,33,Tier 1,0.78,98.95,0.0439
2025-05-01,SKU_010,98696,Partner_08,33,Tier 1,0.78,98.95,0.0439
2025-05-01,SKU_011,13278,Partner_08,36,Tier 1,0.78,98.95,0.0439
2025-05-01,SKU_011,23434,Partner_08,37,Tier 1,0.78,98.95,0.0439
2025-05-01,SKU_011,24592,Partner_08,38,Tier 1,0.78,98.95,0.0439
2025-05-01,SKU_011,28289,Partner_08,36,Tier 1,0.78,98.95,0.0439
2025-05-01,SKU_011,39256,Partner_08,37,Tier 1,0.78,98.95,0.0439
2025-05-01,SKU_011,42098,Partner_08,37,Tier 1,0.78,98.95,0.0439
2025-05-01,SKU_011,46048,Partner_08,36,Tier 1,0.78,98.95,0.0439
2025-05-01,SKU_011,81482,Partner_08,37,Tier 1,0.78,98.95,0.0439
2025-05-01,SKU_011,93810,Partner_08,40,Tier 1,0.78,98.95,0.0439
2025-05-01,SKU_011,98696,Partner_08,34,Tier 1,0.78,98.95,0.0439
2025-05-01,SKU_012,13278,Partner_08,33,Tier 1,0.78,98.95,0.0439
2025-05-01,SKU_012,23434,Partner_08,34,Tier 1,0.78,98.95,0.0439
2025-05-01,SKU_012,24592,Partner_08,35,Tier 1,0.78,98.95,0.0439
2025-05-01,SKU_012,28289,Partner_08,35,Tier 1,0.78,98.95,0.0439
2025-05-01,SKU_012,39256,Partner_08,35,Tier 1,0.78,98.95,0.0439
2025-05-01,SKU_012,42098,Partner_08,37,Tier 1,0.78,98.95,0.0439
2025-05-01,SKU_012,46048,Partner_08,35,Tier 1,0.78,98.95,0.0439
2025-05-01,SKU_012,81482,Partner_08,34,Tier 1,0.78,98.95,0.0439
2025-05-01,SKU_012,93810,Partner_08,33,Tier 1,0.78,98.95,0.0439
2025-05-01,SKU_012,98696,Partner_08,24,Tier 1,0.78,98.95,0.0439
2025-05-01,SKU_012,98696,Partner_11,18,Tier 2,0.94,97.43,0.1885
2025-05-01,SKU_013,13278,Partner_11,39,Tier 2,0.94,97.43,0.1885
2025-05-01,SKU_013,23434,Partner_11,35,Tier 2,0.94,97.43,0.1885
2025-05-01,SKU_013,24592,Partner_11,37,Tier 2,0.94,97.43,0.1885
2025-05-01,SKU_013,28289,Partner_11,37,Tier 2,0.94,97.43,0.1885
2025-05-01,SKU_013,39256,Partner_11,37,Tier 2,0.94,97.43,0.1885
2025-05-01,SKU_013,42098,Partner_11,39,Tier 2,0.94,97.43,0.1885
2025-05-01,SKU_013,46048,Partner_11,38,Tier 2,0.94,97.43,0.1885
2025-05-01,SKU_013,81482,Partner_11,38,Tier 2,0.94,97.43,0.1885
2025-05-01,SKU_013,93810,Partner_11,36,Tier 2,0.94,97.43,0.1885
2025-05-01,SKU_013,98696,Partner_11,41,Tier 2,0.94,97.43,0.1885
2025-05-01,SKU_014,13278,Partner_11,43,Tier 2,0.94,97.43,0.1885
2025-05-01,SKU_014,23434,Partner_11,31,Tier 2,0.94,97.43,0.1885
2025-05-01,SKU_014,24592,Partner_11,38,Tier 2,0.94,97.43,0.1885
2025-05-01,SKU_014,28289,Partner_11,36,Tier 2,0.94,97.43,0.1885
2025-05-01,SKU_014,39256,Partner_11,35,Tier 2,0.94,97.43,0.1885
2025-05-01,SKU_014,42098,Partner_11,38,Tier 2,0.94,97.43,0.1885
2025-05-01,SKU_014,46048,Partner_11,39,Tier 2,0.94,97.43,0.1885
2025-05-01,SKU_014,81482,Partner_11,36,Tier 2,0.94,97.43,0.1885
2025-05-01,SKU_014,93810,Partner_11,40,Tier 2,0.94,97.43,0.1885
2025-05-01,SKU_014,98696,Partner_11,27,Tier 2,0.94,97.43,0.1885
2025-05-01,SKU_015,13278,Partner_11,27,Tier 2,0.94,97.43,0.1885
